cluster_id,cluster_type,profile_ids,event_type,primary_asset_or_service,business_function,start_date,end_date,evidence_ids,evidence_count,anchor_evidence_id,anchor_source_type,evidence_strength,entity_summary,impact_keywords,cluster_summary,confidence_score,publishers,urls,last_updated
CL-000001,INCIDENT,SP-002,UNKNOWN,UNKNOWN,Order Processing,2017-03-25,2017-03-25,EV-F3FE3DC2FE,1,EV-F3FE3DC2FE,news,Weak,,,UNKNOWN affecting UNKNOWN in Order Processing.,0.5,Investopedia,https://news.google.com/rss/articles/CBMiaEFVX3lxTE42d3E2Y1dnSlN2TzB4SGttYzJKMHFBc2FqZGRvaVRwSy1LTHlNQ052cm5tYmdXSDYzMGxlT01QVGNsN0xkbWpmZU1UMXpHOVp2RFZtbnoxeERVejlKNTY2ODBjd2gwMGdy?oc=5,2026-04-08T19:05:55
CL-000002,INCIDENT,SP-002,UNKNOWN,UNKNOWN,Order Processing,2018-09-12,2018-09-12,EV-E93C63FE54,1,EV-E93C63FE54,news,Weak,,,UNKNOWN affecting UNKNOWN in Order Processing.,0.5,Investopedia,https://news.google.com/rss/articles/CBMingFBVV95cUxQd0d1TGRQQnNadFZjdHBORTg4M25lcnE1SVlscXFlNV9GT1dmS1JIWlFjZ0RCVG41M2lLOFZMVDB3WG9oZmFfaERySE1zVDNiTWh5V0NRaGlrNzd4VlBGOGZaQ2JETzQydWU2YkpxQnJOb2wzb0FIRDdmdVpBN2wxZWNjbWFBREdYTWhYcXlsT0ZUbEJMeExBOFpiZHpMdw?oc=5,2026-04-08T19:05:55
CL-000003,INCIDENT,SP-011,UNKNOWN,UNKNOWN,Compliance & Governance,2019-01-04,2019-01-04,EV-06C1594608,1,EV-06C1594608,news,Weak,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.,0.5,Mintz,https://news.google.com/rss/articles/CBMiswFBVV95cUxQNVZXSW9lell0cXZYcVV4bHNvNVFiOVV0V3Z0ZmVfMlNFbXB1a1p5eXctcDVZRkgtaFZCaG5lWXJsSjNoMFo1S091clZWdTVjcFBWMXYxbElDclhiT0JzTm5fWjBZUUY4b0p5TDVmZnZicG9BaFcyQVJObDlBaUM1Z2ZhZXlUTFNQcjRFZ3F1cWFmcFNPZkNwbDU5VUJmSEtsSVFNbW1BaHh1Z3F2QjBLOE1HTQ?oc=5,2026-04-08T19:05:55
CL-000004,INCIDENT,SP-013,DESTRUCTIVE_CYBER_ATTACK,systems,Security Operations,2022-01-31,2022-01-31,EV-5D05C06EC2,1,EV-5D05C06EC2,news,Weak,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.,0.5,CrowdStrike,https://news.google.com/rss/articles/CBMilwFBVV95cUxPZ3ZNM0VfZ2t4RDEwNXNnOHFINUpJeWEwaHZjRHhzcjZHYm5tdlFYbHJfX3BDUlFnWjNlNjNzcFBRMXRsWDRvRzhlZnQzaGEwZ0FpTTZXN0xiMXllTkh5QlJHSW1TR1hnTDlJeWpWcHZuN0hBaTdLUTFZRXVwS0RSSEE4WXA3STM4LWVRSy1ibExlWENIM0tV?oc=5,2026-04-08T19:05:55
CL-000005,INCIDENT,SP-013,DESTRUCTIVE_CYBER_ATTACK,systems,Security Operations,2022-03-16,2022-03-16,EV-7FB5018053,1,EV-7FB5018053,news,Weak,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.,0.5,SOC Prime,https://news.google.com/rss/articles/CBMipwFBVV95cUxQUF83VUVkUFVtZllPdkFnWFMyazVQbVlNdUtma1JxWXRySmxQc2k5REE4QjgxUjluRUVYenBrX1QtcFFyTjByRDRQV2tsSjloelh6SUVqSzBjeHNLdElEWXV2THpLNGNwLTlSWkVtRXNYY2xxb1hhSlk2QUZfVG5HcXpOZVY0UUxnbVdjeFdReXBzVV81akFlVGtGUzJWUURkSUdqNTVqQQ?oc=5,2026-04-08T19:05:55
CL-000006,INCIDENT,SP-002,UNKNOWN,systems,Order Processing,2022-12-13,2022-12-13,EV-9B97BB0081,1,EV-9B97BB0081,news,Weak,,,UNKNOWN affecting systems in Order Processing.,0.5,Center for American Progress,https://news.google.com/rss/articles/CBMisgFBVV95cUxOdmhGZDNpclJXVFBCTjJVSnEyVlhWOEVIUmw1UHY5Uy1jbk5LSWgycEZSVkZsV0F5dm1waVZZcnZOdGlNREFNXzR3bW9qb0pkTDZpaGlvMm5sZEI1TEZxTUxxYjdQcWFLdHlGbUhZWS1VX0RsaGJoeGt2emJwT25WR0FvWHF0c2I2SGpBYkdzYThpSlZNSmdleDFYNE5nR2ZpZk5FSkxSN0kwYWFQbG5vWVBB?oc=5,2026-04-08T19:05:55
CL-000007,INCIDENT,SP-002,OUTAGE_CLOUD_REGION,cloud,Order Processing,2023-02-17,2023-02-17,EV-F3ADC70142,1,EV-F3ADC70142,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting cloud in Order Processing.,0.6,Techzine Global,https://news.google.com/rss/articles/CBMinwFBVV95cUxPUFliS2Q0blEyWklPTm8xMk15OEdkbXRtYm1yWFotUHdLMkZVMTRZVUNfR0xKZkkyVktRbHpFZkpvWTRfVFVuTzFrVkNPc3FRbzlWUG5pSlhVUlJOUWNFbzhYdFBuVzZGMmFpVXgwYXNRRGd0Z2xCbzNRWmhaVnNScVdqbVg3T1RqZjlUSmFBYUdVV0NkdW02bmxhS2k0QWs?oc=5,2026-04-08T19:05:55
CL-000008,INCIDENT,SP-002,OUTAGE_CLOUD_REGION,cloud,Order Processing,2023-04-21,2023-04-21,EV-5ABF2755A5,1,EV-5ABF2755A5,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting cloud in Order Processing.,0.6,ERP Today,https://news.google.com/rss/articles/CBMikAFBVV95cUxOS0JKZzZpVVlkYlFRd1RpVjZiNFdTTnNUQ1pkNjh6aTcwZWJfd1hTdzd0MGFIWGJoZGxwbHhpNjNUZWc4Y0VUc2NPVXRZcHFqakgtaFpkUGQ1VU9FbFBVVzFyQ1FrLUFVX1RlX2NWZFNSa2YzdFpQaWpmd29KSHJNUkJfM2hadUppQnREX2RoeUY?oc=5,2026-04-08T19:05:55
CL-000009,INCIDENT,SP-002,UNKNOWN,UNKNOWN,Order Processing,2023-11-16,2023-11-16,EV-9253C1B387,1,EV-9253C1B387,news,Weak,,,UNKNOWN affecting UNKNOWN in Order Processing.,0.5,army.mil,https://news.google.com/rss/articles/CBMiigFBVV95cUxOUnB2b0EwQ1lBZzVVSXp5RDhJbFFSOVhnc3VrZVJCZVBYbUFFajU2NnVlWkZ5N2pMamJZNFVZOHRNc1U1N2ZGMGVWTWlWZlY3bFdNTmQ1cnZQLUFsMmZLVHd0cmt4VE1Odkp1amdXVV9OTUoyYmE3S3hVR0xEYVdpWWZBS24wNWF3SlHSAY8BQVVfeXFMTnRKRE4xdDM5eVlQNzhpMVJ6Q3lmSlRsaDdqVGlfSGFOUnZWSFJuMzJ1RXpEQlNBSUhKQ1h0NC1UcHhFd0NPU1g3aFpjNGVKMzVyMmlhLTltaE1yYVRBQzExNExnazdvR1BsakVsNGI3WFg0QkY0SDdRT2NBN2JuNEpCY1RZQ241cEp0LWJoblE?oc=5,2026-04-08T19:05:55
CL-000010,INCIDENT,SP-001,UNKNOWN,UNKNOWN,Distribution Operations,2023-12-08,2023-12-08,EV-FBEB525C54,1,EV-FBEB525C54,news,Weak,,,UNKNOWN affecting UNKNOWN in Distribution Operations.,0.5,Indianapolis Business Journal,https://news.google.com/rss/articles/CBMihwFBVV95cUxNZHNLTFc3VnJKWVkwMnBqN0RqQjY3ZUZybm1rMTVJNmY4aV9CcjlqM2tib20wb3k2Q1k1c1B0X1NUaUNEd1Z4WFNybnBwNkpTSnRrbDNBNXZYODNreG1Ca1kxc0NkM3R5eTZJRks0WHBMcVlOZWZDX1pOc3FvTHRNUkN0a2twVGM?oc=5,2026-04-08T19:05:55
CL-000011,INCIDENT,SP-009,UNKNOWN,UNKNOWN,Network Infrastructure,2024-04-08,2024-04-08,EV-9B9451E02B,1,EV-9B9451E02B,news,Weak,,,UNKNOWN affecting UNKNOWN in Network Infrastructure.,0.5,The Cloudflare Blog,https://news.google.com/rss/articles/CBMinAFBVV95cUxPcnlwRGUtR0NqeDg2bWh2RGxBczYwdzR6aXdWWUtTcGVaUGJMckhMSDdrb01EWkpOSmxJaExsWnBCN3JUbll3NHJjNTAxd0EzNktlRDRTeThsZmtsdk1RZm01b2VRVXNaOFZXNG53cjNpbmQ4SWZENTZhSURwQVdaSTJEbS02ekIwcGJxcnpNYUlmQ0tpVlEwNG9vQ0Q?oc=5,2026-04-08T19:05:55
CL-000012,INCIDENT,SP-009,OUTAGE_APPLICATION,applications,Network Infrastructure,2024-05-31,2024-05-31,EV-27B4130D5B,1,EV-27B4130D5B,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Network Infrastructure.,0.65,Data Center Knowledge,https://news.google.com/rss/articles/CBMirAFBVV95cUxPR1c5RVpJczV0bFNhUjhwaXVwaFBXZC1LcXhxUmZ0Z0ZCVVEtWG1CWWtsNXVDZ19MQXRsWWRlbjhLOTRma1RWb01jclQyMTJvdEJOeVdUbFpUbzNWSWQ3dWJZQnNveS1memhIMFQ1aVZNeWkyNndmdTd0bFhfYThYS216OHFySW9DcmFkY0NpaFVJS08tWWtrREhQRnlYdzlZbTlUaTA3ZDhXX3dO?oc=5,2026-04-08T19:05:55
CL-000013,INCIDENT,SP-003,OUTAGE_APPLICATION,applications,Supplier Integration,2024-07-19,2024-07-19,EV-C6CF69A345,1,EV-C6CF69A345,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Supplier Integration.,0.5,International Airport Review,https://news.google.com/rss/articles/CBMipAFBVV95cUxQVXBvcXI4WmItQm5HZW1lMmFjSm5DY0FoV3BmTVB4QWZUa0NuaG5CRVE3aXhBUDN2RzBFeEZGSG44YVI3VXRCN0pTZV9QcmN3V2xnYjNhakd4UjcySXFuaHpNWjlXMy1ZRWlQNlBLWW1oTHBPMlJnT0lTSkp3blk1RmgyWTBOeGh2Ml9XVWMtM0E0cmMtZEdqLURqWV9HSWN0YmNTZA?oc=5,2026-04-08T19:05:55
CL-000014,INCIDENT,SP-013,UNKNOWN,UNKNOWN,Security Operations,2024-10-06,2024-10-06,EV-4EBD08F352,1,EV-4EBD08F352,news,Weak,,,UNKNOWN affecting UNKNOWN in Security Operations.,0.5,SECURITY.COM,https://news.google.com/rss/articles/CBMifkFVX3lxTE1wWHlLc0dWbHRjdXJEcVdmTjQ3dnpJbUlYcVMyQzJlanZpdERPRmJYZUJuQmtnd1M0MDBSNVZlUjJrY1pqdFZnekRnOC1VcFZRLXhtMUI2b0lHRTlvU3dJQXNHcGRhcVJPOTMxZHVsbWw1LUJlZk1PYXAxS0FqUQ?oc=5,2026-04-08T19:05:55
CL-000015,INCIDENT,SP-011,UNKNOWN,UNKNOWN,Compliance & Governance,2025-02-17,2025-02-17,EV-E4075E5E1F,1,EV-E4075E5E1F,news,Weak,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.,0.5,Inbound Logistics,https://news.google.com/rss/articles/CBMirAFBVV95cUxPdk5pVmRidGZqbUJ4WGdGVXlSdXVBelAtN0tXWnc2Q0k2d2JJTmN0Yjl4U3hyRDZIQk1RMDQ2NElIYW55Y0FzYm96Mm9fSEl0SmVCVEtFR2tSZXJlT0F5QVAyNmNjM0Nyc2gwTzVwYmwzNkF5Ti1OYUp1QndDa25nS3FGLWo5UlFXTzhBMW5tcjEyTDNZcC1aU3RjRmZNWlZiMlF0d3hrM19tbnJw?oc=5,2026-04-08T19:05:55
CL-000016,INCIDENT,SP-001,UNKNOWN,UNKNOWN,Distribution Operations,2025-02-25,2025-02-25,EV-E0AF77E9D5,1,EV-E0AF77E9D5,news,Weak,,,UNKNOWN affecting UNKNOWN in Distribution Operations.,0.5,American Hospital Association,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNVy1CVkxIbzdrWnhDU2pfNUVZVGFJdGVpMkJyNXRBWlhkbFhqYzFjY1RjMW9jMnppcDQ2ZUpHcmlJZF85NGUyUFBHeVZCRjB6RUxLRkhBSzBtWlUtT0RUVEd5VXh1eDF0RmdHSkRHUE85M01jaVhDUFFOVkRMRFlFNEFKS1lVY1FQZXp3dVlhX0JiRlhvelRnWEs3Ni1yVHVLbGc4b3pqempBRnZaS244U05sQThoUk45X1EwNWtlcHcyYnFPbGpzaTkxZUhENERMb1E?oc=5,2026-04-08T19:05:55
CL-000017,INCIDENT,SP-001,UNKNOWN,UNKNOWN,Distribution Operations,2025-03-20,2025-03-20,EV-A67EFD9D7D,1,EV-A67EFD9D7D,news,Weak,,,UNKNOWN affecting UNKNOWN in Distribution Operations.,0.5,Dronelife,https://news.google.com/rss/articles/CBMisAFBVV95cUxNWDU4Z3FZZHo3dlUzNDZPVVJTeTgzT1VsNV9uSllCMHJTMHlJb3JGS2JxTW96cDlZX0ZWVTcxekIzOF82NWZkdjlmLTFvU3ZWdmlHU0o0U3VqZy1mS3ZXLUNMdDdyanVKR1hCOF8zMFJrNDZPVFdfQnhsUjJlamRfeDRtX1hUXzhSbWNsQXlDWThxUUFQbmpxV0NIR0p0ODFLQXZPOGl1REhTSXd0YzJXbg?oc=5,2026-04-08T19:05:55
CL-000018,INCIDENT,SP-006,OUTAGE_APPLICATION,applications,Identity & Access Management,2025-04-29,2025-04-29,EV-97455A7F82,1,EV-97455A7F82,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Identity & Access Management.,0.5,Healthcare IT News,https://news.google.com/rss/articles/CBMiogFBVV95cUxQejh0WnQ1YkpadlU4OVRRXzFhV1RrVHVGOHV1LVBTXzdHMlA0T2FBYmpjQkNITmtiRWpjbE5DRE85ZUV4LTM3LUg1WklCcXFFMmtMX3ZPUThkeW40STZiZ0ZXS2RCVmlXczlyWHk2OER0UDlrVm5wUWVsS1F0WnlzRHVRdmoxZ0FCNksyVVhfSFY2WmNwWGNjdmpJUTJjZzdHbkE?oc=5,2026-04-08T19:05:55
CL-000019,INCIDENT,SP-010,UNKNOWN,UNKNOWN,Physical Infrastructure,2025-04-29,2025-04-29,EV-63EA9D47B6,1,EV-63EA9D47B6,news,Weak,,,UNKNOWN affecting UNKNOWN in Physical Infrastructure.,0.5,the-sun.com,https://news.google.com/rss/articles/CBMif0FVX3lxTE1qbEZldXNRNDA4SnJLZ3R6cnZxd01YQnpBZGRfcXNSQjlrMnBQaDJQVGlTd3J1b1cxUF90LWRHNlc0dnJGSHAxZm5TR2JSTmJ0QUhYcGNETVFVdnJIR0JzdkQxSWhwT3IzTmpWQjRRSmtfM2VzRnJUOG53TFh2bzg?oc=5,2026-04-08T19:05:55
CL-000020,INCIDENT,SP-006,OUTAGE_APPLICATION,applications,Identity & Access Management,2025-04-30,2025-04-30,EV-D6D7D121D7,1,EV-D6D7D121D7,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Identity & Access Management.,0.5,Reuters,https://news.google.com/rss/articles/CBMiogFBVV95cUxOTy1uSkIxQkNWLUdyVTBWNmk5eUJRWU43cnBoQmNIa0pUdEtjOWwyRkJMaG1lMlVkU3hrQ2xlN2NNd2x5Q2wzRVFfTFBDelpzcVNoSk11c3ZOaks1MlN2bFlwb2xyTi1oTGdUbmxsSHRZSFZmQjZtZEdIbHpJa1Q3bHdYczJvbmJ3QkEwSTlUY0FaU25OcjZtcG1BT3p4QlI1TlE?oc=5,2026-04-08T19:05:55
CL-000021,INCIDENT,SP-013,UNKNOWN,UNKNOWN,Security Operations,2025-05-03,2025-05-03,EV-7C3D0CF5BF,1,EV-7C3D0CF5BF,news,Weak,,,UNKNOWN affecting UNKNOWN in Security Operations.,0.5,The Hacker News,https://news.google.com/rss/articles/CBMifEFVX3lxTE0zRWpycGpiZV9xdElOZl9JSlFwNUZRakk5TWN1dEQyS0lGd0JySGwyMmh0TDVfMUNNeEhBYVZrWG1aOGE5MGJ3bmdlNVlpTGZ2dzJPWWpOSWVSOFFkemRTdEQyUDliTVN1VkZkaXFGSjBNbDFlMTBLTVo2Zzg?oc=5,2026-04-08T19:05:55
CL-000022,INCIDENT,SP-013,DESTRUCTIVE_CYBER_ATTACK,systems,Security Operations,2025-05-06,2025-05-06,EV-DC00DEDFF8,1,EV-DC00DEDFF8,news,Weak,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.,0.5,BleepingComputer,https://news.google.com/rss/articles/CBMirAFBVV95cUxOMmdtZ2pKN2VPMW1YU0pSeklrWkUyZWlWd1JnQ3RYMXJzRzNKT2VfdUVVemxDNEFvcmJ1TGtiM0xsUG5ESWYyYzlGSS1wQUJENFhNemx2OTBKR00wOW5wSTJLVHZCNnh2eXVZYmlxWTJ4ZjZwalFScjRKLVByYXFURTNtUWh0cmpVQmFYMnpiVVdMd0l6OHYzd3kyMHlBMExzQ1E3cDVWWDhYZHdU0gGyAUFVX3lxTE9sRlBiMG1DQ3JndkkwMDRmaGxyZnl2UnpQTDQxNUs0azVmbVFoRXVITFZfS2UwVlUtc3VGUmxZd3lRbDFuOVFGSGk0dmkwUUxpdWI5bzdINTlXOVlTMEJ4Zmw4WkprVTBPVHVrazNVUlpXTmRlMGNKOV90bDh4WVF0Um9IRU9RU2JwaEJmUmQyVFNkVS1sbF9UWVE0NXZRcEpfZG9QbUV5V3NGY1k2ZEQ2d2c?oc=5,2026-04-08T19:05:55
CL-000023,INCIDENT,SP-002,UNKNOWN,erp,Order Processing,2025-06-04,2025-06-04,EV-B485D27EE2,1,EV-B485D27EE2,news,Weak,,,UNKNOWN affecting erp in Order Processing.,0.5,TechTarget,https://news.google.com/rss/articles/CBMijgFBVV95cUxQWmJaUnF2LWFjbU9jaFNIZEhJZzNjWEh3NmwwX2J3SkY2d1hGM0Y3YjdoZHFSLUxTU0hhV1NhdkEyOE8wd1BWa3JjSDBOT1lUX1E1VHBzWHBUS0xqLW9GWldWN2xOV2NIdzIzeFcxYVRzUUl3TDJHR0ZBZ0ViYUk2aTVpU0ljcy14MlJDV3h3?oc=5,2026-04-08T19:05:55
CL-000024,INCIDENT,SP-006,OUTAGE_CLOUD_REGION,cloud,Identity & Access Management,2025-06-12,2025-06-12,EV-4E8E7CB72A,1,EV-4E8E7CB72A,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting cloud in Identity & Access Management.,0.6,CNBC,https://news.google.com/rss/articles/CBMioAFBVV95cUxNaWNub3dBXzBPR1BRTGFvWUk5ZDF0Q2ZLQlBMZVJFSjFZZHR2dVMzSzZWQ2Mxc3BLT2JYMGFXc1hmRlNuaEd3VWtNRXlNbS1NejJDQkhPa0tRejlDbGhvRzRqMUxuSHZOZjVURlVuZGplMUFFSjJZYlFFSEY3ZnczODkxZ1RlNEZEOHJqVXVWVXgxOE5DTGFTYXVYUTZJMTls0gGmAUFVX3lxTE5xMW94RVlxbFNpQkZCSmpReXhlWUFYb3prcmZndkhxd2dSZmYtd2xBTDlINk8wcjJVVmxkcmFRWXBldTRjTXpKa2RRUkpnaEJSZ3ZqLUZsSTh1Q0ppTHZuMk44MWZKWXQ3SGlyZkxKYXZjTGZma0lpbkpJTjdZdGRqaDhIbE1qVGx2aG5ZcllWOWdLd0xpZlR0LWstUmEzNkRBR3JxSHc?oc=5,2026-04-08T19:05:55
CL-000025,INCIDENT,SP-013,SECURITY_RANSOMWARE,UNKNOWN,Security Operations,2025-06-13,2025-06-13,EV-F89CB6472F,1,EV-F89CB6472F,news,Weak,,ransomware,SECURITY_RANSOMWARE affecting UNKNOWN in Security Operations.,0.5,www.trendmicro.com,https://news.google.com/rss/articles/CBMinwFBVV95cUxPcDlGRTBPOC1JVXB1UGVJNERDUjV0Ukx6MHRkaDR3cFdYZmNMVzZqTmd2MTlzSkNBWFpzZmc1ZTNEd3FUaXZmY0tlZG9aTGVQWlZsdzdndV9rdkw3M0RGdTMzeGl4Q096aHRqVWZwbEROamZpazZqZnRHQUxnb003MDdoaTZmYm05XzZsc0paRWdzLXJ6TnZHXzB4ek9sVHM?oc=5,2026-04-08T19:05:55
CL-000026,INCIDENT,SP-002,UNKNOWN,UNKNOWN,Order Processing,2025-06-19,2025-06-19,EV-9CA0D7CC4E,1,EV-9CA0D7CC4E,news,Weak,,,UNKNOWN affecting UNKNOWN in Order Processing.,0.5,BBC,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5paTYxVWZLNkZaMS1GNDluLU1ra3VfS1dBRU1DOGV0MXdyZ2lmRV8wZjhiMjhfcTcxajFiTGNOSW02b1cyd2dSVW9sRWtHM21UcDIzU2F5NW90b3Jj?oc=5,2026-04-08T19:05:55
CL-000027,INCIDENT,SP-009,UNKNOWN,UNKNOWN,Network Infrastructure,2025-06-21,2025-06-21,EV-38518225E0,1,EV-38518225E0,news,Weak,,,UNKNOWN affecting UNKNOWN in Network Infrastructure.,0.5,qz.com,https://news.google.com/rss/articles/CBMia0FVX3lxTFB6V1poY1V0NjJsOVd6RnpVTjc2VmFIQk5JbklXYjd6SVdWaV9mYWprLVhncmtZNFh5S093NE9JdmNPdjJTY0JzT0NMOEhlS2JSR1dmc1dRMVM2NElfdmNxbm5vd1RyYW5rZ3N3?oc=5,2026-04-08T19:05:55
